0.1	2.062011480603076
0.2	2.1749064092608457
0.30000000000000004	2.262524027526542
0.4	2.1930573906330073
0.5	2.3316664446947026
0.6	2.464835521257367
0.7000000000000001	2.431722373677112
0.8	2.625249681399156
0.9	2.585844438651732
1.0	2.6841058387915657
1.1	2.974911132897181
1.2000000000000002	2.999226909200558
1.3000000000000003	3.1849469682073934
1.4000000000000001	3.056660355839436
1.5000000000000002	3.2078232694639763
1.6	3.296147886823704
1.7000000000000002	3.0703464300976155
1.8000000000000003	3.322166660975263
1.9000000000000001	3.429109537646405
2.0	3.6060992237090357
2.1	3.505906349128616
2.2	3.4595680014024244
2.3000000000000003	3.6311007701833664
2.4000000000000004	3.58893809071496
2.5000000000000004	3.730140816638366
2.6	3.5781880377346855
2.7	3.8522711804296472
2.8000000000000003	3.7544494561798847
2.9000000000000004	3.8952987654925693
3.0000000000000004	4.066754672760639
3.1	3.893718788120307
3.2	4.051114811674752
3.3000000000000003	4.2191101768862005
3.4000000000000004	4.24415128185991
3.5000000000000004	4.476055164626768
3.6	4.207594520763878
3.7	4.157306329627377
3.8000000000000003	4.351622552068003
3.9000000000000004	4.314061969865673
4.0	4.474088836166008
4.1	4.554819580248058
4.2	4.342397584336948
4.3	4.39874060415774
4.3999999999999995	4.592987800355731
4.5	4.6130408341011035
4.6	4.749228833478154
4.7	4.827062623716739
4.8	4.748774165636154
4.9	4.863424837975604
5.0	4.944813950164264
5.1	4.934209932271153
5.2	4.917655950111207
5.3	5.104422098497986
5.4	5.128863216535502
5.5	5.013400486102233
5.6	5.029457893761496
5.7	5.089953442354606
5.8	5.1689759183821655
5.9	5.299078751267258
6.0	5.3235680218254045
6.1	5.537503609581086
6.2	5.553505319786507
6.3	5.30472765784122
6.4	5.361945196584251
6.5	5.405782093797542
6.6	5.513952576023488
6.7	5.545069411829424
6.8	5.515887822244202
6.9	5.58081748883185
7.0	5.579121562964205
7.1	5.42140652891092
7.2	5.69462452869465
7.3	5.70723247166412
7.4	5.684033800880843
7.5	5.786353808120002
7.6	5.8325528295929665
7.7	5.908032977159642
7.8	5.984879839859336
7.9	5.991688464134211
8.0	5.991763044857384
8.1	6.163471122959665
8.2	6.260245550469476
8.3	6.051696612559127
8.4	5.958346355429467
8.5	6.142961767273933
8.6	6.116733258950109
8.7	6.174279835013319
8.8	6.293679708365967
8.9	6.206061354721767
9.0	6.334486987374478
9.1	6.452131681059452
9.2	6.3880332931301735
9.3	6.164725046310894
9.4	6.287631601181915
9.5	6.493351479947784
9.6	6.598197233437793
9.700000000000001	6.472491182487278
9.8	6.516945157987123
9.9	6.602915006182232
10.0	6.602692097129118
10.1	6.666306660808872
10.200000000000001	6.6863342158203585
10.3	6.667112656050052
10.4	6.708962564891751
10.5	6.788172066190644
10.6	6.836112393784469
10.700000000000001	6.746730600570733
10.8	6.765531029731727
10.9	6.852050798328136
11.0	6.653364899692815
11.1	6.87407831202717
11.200000000000001	7.045071904972213
11.3	7.087739821181683
11.4	7.148933361897237
11.5	7.094864345176149
11.6	7.063377458784615
11.700000000000001	7.217449664003057
11.8	7.280796829772031
11.9	7.224009669786785
12.0	7.154140250951837
12.1	7.196999999756985
12.200000000000001	7.319517201626348
12.3	7.317673504774796
12.4	7.395894996597807
12.5	7.468958132901807
12.6	7.306801884770377
12.700000000000001	7.487111537146308
12.8	7.316738448608516
12.9	7.378663582572892
13.0	7.382182400219692
13.1	7.4293606721215015
13.200000000000001	7.3990071573291365
13.3	7.54516140287891
13.4	7.55883397742829
13.5	7.481579244768648
13.6	7.584261795051467
13.700000000000001	7.486122744755422
13.8	7.787934591659867
13.9	7.502064124788709
14.0	7.735800796193254
14.1	7.5783176596953234
14.200000000000001	7.663132530532367
14.3	7.835023471395549
14.4	7.861889542904524
14.5	7.698036713126326
14.6	7.7910621761316685
14.700000000000001	7.8051612025620685
14.8	7.893316363769229
14.9	7.782201953409875
15.0	8.04325126566568
15.1	7.953003794838999
15.200000000000001	7.8642080050327605
15.3	8.061578494637569
15.4	7.9782499145278205
15.5	7.968495766814868
15.6	8.054292820543074
15.700000000000001	8.012056021215074
15.8	8.153360457163398
15.9	8.117140048003167
16.0	8.191642266889577
16.1	8.225903070252903
16.200000000000003	8.288120659632522
16.3	8.303544250961687
16.400000000000002	8.440888971520712
16.500000000000004	8.439270935741229
16.6	8.307010037926888
16.700000000000003	8.351364095959562
16.8	8.459979268103572
16.900000000000002	8.312219037716428
17.000000000000004	8.533080656524039
17.1	8.558883931207998
17.200000000000003	8.528052932430736
17.3	8.48728079404541
17.400000000000002	8.545369060822182
17.500000000000004	8.583631455608542
17.6	8.446819457135026
17.700000000000003	8.510428527751642
17.8	8.49686474860022
17.900000000000002	8.703062194888117
18.000000000000004	8.664702253148759
18.1	8.830159184416134
18.200000000000003	8.78338313057335
18.3	8.994088444258473
18.400000000000002	8.622238550673
18.500000000000004	8.722400006208533
18.6	8.766311562780947
18.700000000000003	8.977313285202218
18.8	8.705043049440398
18.900000000000002	8.647624676616076
19.000000000000004	9.086054310098255
19.1	8.847455287625769
19.200000000000003	8.89642388100915
19.300000000000004	8.842735573818274
19.400000000000002	9.010649707881004
19.500000000000004	9.006565277909976
19.6	9.043178475988807
19.700000000000003	9.09460636140909
19.800000000000004	9.100654146036511
19.900000000000002	9.064812221762157
